Country Name,Country Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Papua New Guinea,PNG,,16.10247027,16.20926244,17.41071429,18.3052091,18.02798568,16.7860212,17.36814975,18.85964477,18.91508286,18.47674905,21.36995624,31.20904945,44.87811304,46.88448596,39.97878993,41.77373117,44.97497112,41.93643276,45.47960643,43.18248346,38.24054247,36.83398125,36.19603267,39.44281556,42.1145975,43.57967189,43.16645213,43.25100155,40.6474702,40.62479683,42.2648103,47.84986976,52.64325985,53.53460753,61.03898655,59.40450793,49.15752302,54.04148983,63.11836388,66.17835925,65.32996739,60.91581056,69.41796632,72.1640496,,,,,,,,,,,,,,,
Poland,POL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.96051734,22.09465194,23.35936527,25.98202515,24.12448183,27.22895405,27.22984711,28.75821751,33.39129715,34.26481842,34.60987437,37.86430364,38.56478491,37.85716563,37.18463986,40.0551305,42.56317238,44.44359206,46.31983318,47.56892172,49.49748451,52.19353861,54.33711798,55.4530578,55.75024323
Pre-demographic dividend,PRE,,,,,,,,,,,20.5142193,22.16595154,20.64970006,24.4207908,32.45479951,26.60193756,28.13876533,30.54442883,27.83212047,31.49203302,34.07390034,19.17620031,17.04499692,16.45797153,17.76852652,17.35529069,13.6574934,17.22867865,15.49986267,21.69381276,16.97392336,16.23931684,16.16814274,15.24848406,15.43213406,19.24367116,18.07380437,31.66463461,30.61331092,31.37711065,41.77769186,36.27631329,34.43264902,36.33144039,32.49245967,33.9872239,35.68208833,33.32227383,36.32882294,29.14902132,32.54730027,35.33131712,34.02181627,27.9107312,27.79742683,21.87941844,20.18712875,23.23037984,26.7911833,
Puerto Rico,PRI,,,,,,,,,,,,31.81979174,31.19499439,35.21221296,43.44550281,38.28110706,37.31017104,45.20174757,42.70398567,47.32,48.58168065,50.7204322,52.97956359,49.3222046,47.72838759,51.96705636,52.57504782,50.22975302,52.87995816,58.07600528,63.08146352,66.04199686,60.78815654,53.60071389,54.8053785,55.83303677,50.60427317,49.69552082,55.97137173,60.34093463,62.34129312,67.76749643,65.86148401,73.73675953,68.57397147,67.3819014,68.88329753,67.03309926,68.2978194,63.08680965,62.67166626,64.05272656,57.45248354,60.86666667,60.81869633,67.1987645,68.76027323,68.7230474,59.98599721,
"Korea, Dem. People’s Rep.",PRK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,,,,,,,,,,,19.11024391,19.65025467,21.33777843,20.94040219,21.05081008,15.98290447,13.65928428,14.43469802,15.76150715,21.19668758,21.45526194,20.3306548,20.68364548,24.55139769,29.17955036,29.24231564,25.99488434,27.33856523,27.63667084,29.46519027,29.16917822,26.54755933,24.45867079,23.60014763,25.13356578,26.76973187,26.54846488,27.15414475,27.33162723,26.48197472,28.20462059,27.43732611,27.07336223,27.3671919,27.66705156,27.08416755,30.35740444,31.19418457,31.26107908,27.29374272,30.06930892,34.4548616,37.77801482,39.60650497,40.215968,40.61511545,40.21082364,42.7242664,43.70563934,43.84798637
Paraguay,PRY,,,12.62981869,11.56040685,12.25608334,14.95741788,13.24656741,12.21869614,12.35434809,13.57767537,14.91704596,13.37537021,13.76691194,14.96368695,15.50854973,13.20895405,14.66022638,19.45397023,18.42023674,16.05824665,13.84561583,11.1624422,12.13787583,9.25558053,18.37372013,27.08175162,34.28630276,36.37415457,48.3846821,51.88011015,52.22353052,50.84206857,49.8340112,59.92030752,60.82035735,61.77502737,52.74050158,48.46975287,54.6398352,42.79294001,43.33092603,40.64258896,47.47507654,47.1446576,45.68782467,47.59359211,46.29308518,43.37492916,39.85603337,36.23649774,40.42594344,39.20941817,36.87651691,37.17274366,34.81420928,33.00061877,35.38270187,36.37920569,35.92359163,34.67342737
West Bank and Gaza,PSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.54296064,17.12257829,16.01360863,17.29613277,18.05398496,17.59692826,20.51650593,15.38327047,13.43720119,12.98135081,13.7854569,14.96957656,14.99562127,19.3668495,17.45710647,15.59258138,15.34034174,17.19380052,16.58864833,16.60628407,17.08373966,18.44945948,17.73464326,18.5727785,19.86535212,
Pacific island small states,PSS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Post-demographic dividend,PST,,,,,,,,,,,14.58440591,14.55450278,14.47700731,15.57956957,17.91589341,17.06577868,17.65129679,17.80925348,17.58521757,18.44554012,19.54038598,20.03983568,19.39258707,19.07843226,20.03773836,19.83691568,18.27359152,18.19629928,18.65100571,19.18527711,19.28692297,19.25191129,19.20267995,19.28014357,20.10491076,21.17905112,21.4728811,22.58471525,22.70895356,22.62585604,24.60433579,23.98092254,23.39383505,23.2372372,24.50692945,25.42779388,26.81814074,27.53601833,28.55332971,24.96867136,27.43855842,29.30162839,29.67335916,29.76745884,29.87105293,29.3274752,28.58101031,29.58591428,30.03010766,
French Polynesia,PYF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3198918,1.423082336,2.45321043,3.66548544,2.932623428,4.202281519,4.354281816,4.088805242,5.016000036,4.896582905,,,,,,,,,,,,,,,,,,,
Qatar,QAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.87575808,44.33866814,43.72574217,48.28080961,51.09563094,60.04078828,67.2833586,65.89285714,60.34277283,61.69758239,64.16822495,65.08504482,62.81773017,60.27737186,61.36235262,51.13487609,62.3196826,72.6197065,76.4724133,72.71779686,67.99807635,57.06152025,47.71385376,51.04242783,53.59524979,50.15385952
Romania,ROU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.72689125,17.60061709,27.79141511,23.01630082,24.90135304,25.63004231,26.45749361,28.19714432,23.01548056,26.66181721,21.58888431,22.10596347,24.01302936,24.21273505,25.74393627,24.53522061,24.7712265,24.71082905,26.15534462,26.02361223,32.39866956,37.03158259,37.4089526,39.87312171,41.16417518,41.01801911,41.18558624,41.4700878,41.586532,40.35126522
Russian Federation,RUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.90226876,18.16206147,13.27136217,62.32246186,38.20459448,27.75837904,29.28901135,26.07298813,24.72984153,31.22120547,43.21996851,44.06044131,36.8934936,35.21259406,35.24998177,34.41789105,35.20306596,33.73047544,30.16406048,31.30956033,27.9381012,29.21556079,28.05536148,26.90732034,25.84533683,27.11109705,28.70338944,25.85448298,26.09088098,30.51679448,28.31304335
Rwanda,RWA,12.43697228,11.47540833,9.279999406,5.9375,12.00000055,12.09677582,11.27936869,10.51203191,8.739835904,7.67885329,11.50522888,10.21142663,8.281938618,11.59836154,12.16875773,9.171881595,14.57895341,14.26776612,14.780998,21.04606313,14.43652158,9.825505543,11.55255875,11.58176749,12.63143363,10.78250669,12.58431792,7.450052525,6.619559809,6.139288951,5.614609155,7.316604443,5.56840819,5.175245979,6.30258595,5.150791913,6.031370021,7.797339362,5.585063576,6.222003292,6.319784529,8.468307201,7.041193805,8.452597072,11.12330666,11.42609112,11.50097561,14.67218029,11.73321597,11.08425588,11.30600433,12.95692857,12.20038849,13.67906931,14.09652817,15.90755583,15.5617045,19.05113621,19.10126087,19.02497413
South Asia,SAS,5.708693605,5.476973027,5.421830096,5.587214142,5.066028273,4.714774169,5.284627226,5.087017201,5.108861253,4.732264159,5.023762818,4.808353631,4.981138715,5.945522192,6.211486909,6.680863332,7.587835693,7.476475321,7.348014565,7.844815325,7.575296758,7.392019887,7.07720827,7.117262503,7.276300549,6.419548443,6.466677533,6.983372561,7.383141545,8.233663176,8.430364829,9.812335607,10.29501374,11.14066883,11.19293765,12.16249947,11.70464476,11.98997895,12.33361177,12.55558032,13.62439179,13.39933371,14.66160673,15.26675129,17.54491837,19.07709564,20.50305979,20.09454276,22.59712874,19.43915131,21.02529006,23.0678269,22.86566423,23.61407536,21.55237442,18.73010477,17.99454672,17.52078288,18.47804629,17.65053525
Saudi Arabia,SAU,,,,,,,,,47.73368609,48.19018423,50.8005455,53.98420449,61.58467645,99.70426323,62.93597782,73.33367896,59.72943525,57.42062779,49.31671009,54.85638589,63.45580135,62.81869268,50.73172496,38.46865701,34.52194004,30.07111007,26.70299981,30.86177403,31.32376656,33.74567656,40.33479408,38.30838857,39.10679939,34.35283039,34.00095155,37.33786424,40.02284228,39.158628,29.63237545,34.66649385,43.40527066,39.63372226,40.9487917,45.85416578,50.98533108,57.05074299,59.83190824,59.93744014,62.11150203,47.08862065,49.56979004,56.04923973,54.2708405,51.9179576,46.87529151,33.32117124,31.14420939,34.85306047,39.90248739,36.03075974
Sudan,SDN,14.55889852,13.31611085,14.61621622,16.70563231,15.53578817,14.23183803,14.3161153,15.11524031,15.11468675,15.70029535,16.34076302,15.6375502,16.01896831,14.84834344,12.70946681,12.09360486,11.22361257,9.375,7.919953067,9.955991032,10.58111218,9.619128438,9.935064935,10.59798863,8.458315847,5.74665692,4.740294485,5.522326351,3.795505323,5.341381512,4.021389103,3.335025827,5.246076309,4.230379007,4.690556222,4.969465621,6.160300289,5.343629903,6.70209367,7.779409462,15.98455706,11.39786147,13.97899931,14.82786272,17.75796291,19.1781581,19.07366275,21.88656041,24.09553566,15.96880633,17.13191034,14.32287012,9.219191688,8.840551866,8.149134476,8.182226163,9.828851762,9.691822255,10.24883513,12.62908644
Senegal,SEN,16.79300672,21.17339025,20.30127996,17.617423,17.46596681,17.53329076,18.56621266,17.08502934,19.7439154,21.44245607,23.47733634,22.36009808,26.45687769,24.59199561,36.89992567,31.43555011,31.32894358,37.36805977,26.09883926,27.48750932,23.89849793,31.71801118,29.18013386,35.18223035,33.98124925,27.83198915,24.55937541,21.24802486,22.29160729,24.46295596,25.41053581,23.09263558,22.34883017,20.26430447,31.75373917,30.8663417,26.98401579,27.31488948,27.69656396,28.05646822,27.92511633,28.72629255,28.54887099,26.62284815,27.13868,27.01740321,25.62624281,20.10021872,20.63514602,19.18345668,19.83132544,21.1858372,22.25665081,22.19574962,21.77829674,22.6771945,21.5608581,21.93008315,23.01475575,22.79262606
Singapore,SGP,162.8256234,142.4232067,138.1212193,141.1534354,122.084612,123.2370291,123.2779168,114.2932531,125.6598845,132.1256371,126.026908,119.4634843,106.7390964,118.3366039,149.4716087,137.1215046,149.4807844,162.7589707,165.4383937,184.6773125,202.0062158,198.1826568,185.352489,166.8655736,156.4641125,152.2223147,148.7309471,164.003337,184.7141149,179.2956931,177.1925444,168.5461939,161.7259498,161.6505196,166.193359,181.1209409,175.6431124,169.2968861,166.7875705,176.7450129,188.3508903,182.8941807,184.0861181,202.5862064,213.9516954,225.1596677,228.0376171,212.7793937,228.9937709,190.844935,197.9989608,203.3277086,196.7196129,195.0777963,191.9535358,178.3846085,165.093992,170.7053754,177.6831801,173.5172668
Solomon Islands,SLB,,,,,,,,,,,,,,,,,,,,,,36.87116564,36.17486339,38.50241546,38.10559006,33.19767442,36.67574932,33.41004184,32.00927357,28.97637795,30.05228758,33.54030125,33.90136146,38.63653714,36.75230437,36.2222976,34.4215122,38.66597186,36.18774791,35.68795542,24.08996477,16.5117519,20.06673501,26.40640641,30.93033196,34.07129336,36.13788738,41.64978476,44.30470027,39.3,49.33460872,58.10791168,59.70601247,52.93032183,50.76277578,45.07474355,,,,
Sierra Leone,SLE,,,,,29.0769943,28.86638099,27.77777778,27.0783848,23.68277738,27.62974382,31.02137105,31.26783019,27.7726496,24.63879778,24.09686326,25.10850227,21.54001435,19.7195089,19.82263021,19.90489655,22.8645608,23.01501316,15.75568713,11.07083844,10.62465653,14.82245064,11.9168357,31.9642233,28.7246765,23.91764149,34.6898949,31.24937598,31.59094322,24.28254806,29.51154637,18.58843638,17.4452346,13.19969466,14.0615622,13.8278916,18.13484356,7.839941647,8.549424894,13.9213495,16.47069256,17.57306433,16.86538448,15.60358163,13.51919175,13.49976875,16.79496682,16.26669339,32.90532706,28.62675705,30.76003938,19.36254453,24.91409326,26.05134736,17.46729933,
El Salvador,SLV,,,,,,26.38654696,24.66219124,25.6381889,25.34859518,23.18658281,24.8349398,24.63157185,29.0950527,29.96006434,32.41770115,33.04672563,35.54383341,38.16510388,30.2663685,36.97151081,34.16154725,26.67869041,22.777403,24.48851765,21.75413909,22.32376617,24.66816231,18.99230423,15.81068193,13.23778818,18.49698742,17.2257734,16.13291556,19.37230314,19.92272297,21.55450126,21.1409879,26.02183653,24.3865859,24.39640145,26.82727023,25.00929206,25.51308946,25.92342076,25.90621048,25.26656447,25.93968417,25.5670332,26.74058717,23.95120449,26.94655247,28.98146322,28.57130833,29.72483706,29.55290641,29.48617302,28.4585374,29.02979279,28.78222947,29.5416732
San Marino,SMR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.4936695,173.007136,168.7966323,,
Somalia,SOM,12.71525647,15.99705086,12.79403108,15.86887069,15.98045227,17.15205914,14.95866493,13.6506467,14.89257344,15.9897338,11.51359457,13.26102765,15.73721304,13.90939198,17.46280177,12.46311578,10.0338401,20.26162188,25.84036768,24.3054171,33.17983944,24.82086502,25.96804115,23.62723772,14.58875358,6.33012834,6.963501892,6.690683106,4.822543208,7.683080986,9.786747186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serbia,SRB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.165680722,11.21687088,13.52491845,18.72521187,10.74219044,8.783039375,20.68742176,20.09420281,23.14600944,25.13660683,27.96497848,29.44194008,27.28982477,28.44314007,26.34777847,32.2556061,33.00182218,35.84480698,39.85150588,42.07752997,45.27361076,48.6154593,50.54078791,50.77551078,51.9468186
Sub-Saharan Africa (excluding high income),SSA,21.43353723,21.25679679,21.09391727,21.31967055,21.11140851,20.75695219,20.3447139,20.15161888,20.42554537,20.01709989,18.93286984,19.31688997,20.7283479,21.91939776,26.36787804,23.23463854,23.52907027,26.21620163,25.03312312,27.59699861,29.74891635,21.30235177,19.85788035,19.18987895,20.26758157,22.38655748,20.70714352,22.30903964,21.0038697,24.21317286,21.83263509,21.38914412,21.23098188,21.20270996,21.3662004,24.36816187,24.46263176,25.53849915,22.89310607,23.51392654,33.61373949,31.16043427,29.79675918,28.78025827,28.13993261,29.81361663,32.1030262,31.63226046,34.66528782,28.19062278,31.20327096,33.07716588,31.85739702,27.89041133,27.60218356,23.51224743,22.77113234,24.07677864,26.0614483,
South Sudan,SSD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.02706011,60.31431413,61.43448282,66.07612038,42.83205236,9.740757859,38.39161729,36.65134928,,,,
Sub-Saharan Africa,SSF,21.43353723,21.25679679,21.09391727,21.31967055,21.11140851,20.75695219,20.3447139,20.15161888,20.42554537,20.01709989,18.93286984,19.31688997,20.7283479,21.91939776,26.36787804,23.23463854,23.82718789,26.45923703,25.22880708,27.75468529,29.9694336,21.55019979,20.14989933,19.48783814,20.57815633,22.72481198,21.13289726,22.76027947,21.47488631,24.63994304,22.28499226,21.81161205,21.62103731,21.58167754,21.71305588,24.70153056,24.86072965,25.89622711,23.32262092,23.92055318,33.9055974,31.54858801,30.13428463,29.08536669,28.4138188,30.12559276,32.39162031,31.90647478,34.87161669,28.43616234,31.43935494,33.30039787,32.10774425,28.12451094,27.84061086,23.77600183,23.01195209,24.29515253,26.24670558,27.49276643
Small states,SST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.48876264,54.70235337,54.94611701,55.94601277,54.5723903,59.68740513,62.64085644,60.70256356,57.63230625,57.2141313,58.73313703,60.48317946,59.92103991,59.18754463,60.68048724,53.39861121,59.17063269,66.81538673,68.61278298,67.71966534,64.71048197,59.15417952,54.60578159,56.06366419,56.86097083,54.51994665
Sao Tome and Principe,STP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Suriname,SUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.74771024,54.12479841,56.90864096,44.1248355,52.54731927,,,,,,,,,
Slovak Republic,SVK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.81348944,41.58058811,63.23921753,52.45409975,55.32432817,53.92631176,49.29275617,53.60898141,45.51692149,46.34770647,53.20546841,57.11818541,56.97049518,62.33434889,69.04632475,72.30189346,81.23985332,83.38086142,80.14799535,68.03611809,77.31697507,85.01498581,91.03587726,93.6153562,91.51831566,92.02289274,93.72748918,95.17070123,96.21558431,93.14276433
Slovenia,SVN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.03645207,74.58575692,56.37842836,52.45803488,53.54928252,45.43768277,46.13090339,47.56180684,47.49614606,44.10613897,50.13517602,51.74663331,52.32118898,51.00359394,55.0547877,59.81127016,64.87021531,67.89907007,66.31325414,57.26428864,64.27482244,70.24714459,72.89158921,74.21647441,76.15174267,77.14867757,77.97150786,82.96492266,84.76785982,84.43691396
Sweden,SWE,20.92576749,20.3207805,19.92218449,19.95775868,20.29584621,19.87699265,19.4866675,19.20029869,19.61421873,20.78267054,21.95322776,22.17023308,22.04275358,24.97334846,29.35033704,25.64996765,25.19003857,24.95784019,25.71940236,27.70046553,27.15796998,27.8320405,30.10984966,33.05374395,33.68054575,32.65650448,30.47197245,30.08554748,29.80937898,29.58231196,27.92217781,26.09472228,25.95759514,30.41023806,33.5983065,37.12403102,36.02886681,39.1319851,40.02099489,40.11143328,43.25845846,42.92074508,41.24709045,40.32570497,42.69064241,45.01548062,47.487433,47.61026035,49.08692292,43.4539788,44.67885295,45.27119119,45.02752542,42.52680913,43.26616125,43.76676752,42.69147827,43.73472193,45.68306151,47.01042841
Eswatini,SWZ,48.29394649,41.97456146,47.85753695,59.22837582,53.86224623,65.93625498,73.22404372,73.59550562,75.61403509,64.94023904,69.91260924,67.82786885,67.0212766,70.38961039,81.51447661,72.93621013,75.69620253,65.39334342,62.9304524,62.89997117,74.60140722,75.1846676,66.38684256,62.13027315,55.50376971,56.6728972,68.77131443,81.84646431,76.87027903,84.11204814,59.02125235,59.25919267,57.3491644,57.28557689,63.67867845,60.01571601,59.35483187,61.35076621,67.17377489,64.99990483,71.2690588,73.97273109,81.03779985,83.77254179,71.54074129,56.78393524,55.83963053,61.07406837,52.95107929,49.58773038,46.47294887,34.82774758,36.69207604,40.53346011,43.86099779,42.95703846,43.77500115,43.07533549,40.50137274,
Sint Maarten (Dutch part),SXM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.9486751,113.2940443,121.3489896,118.3291968,114.4481115,109.0307452,92.00418802,,
Seychelles,SYC,,,,,,,,,,,,,,,,,17.59980306,17.18532036,17.72545393,17.2010175,14.3549209,11.07534247,10.32645481,13.82284218,16.98988859,16.5731596,8.852436032,8.888489305,11.2123531,11.24459035,15.32738549,13.04328064,11.05983252,10.79255579,10.39582825,10.47493905,27.73470122,20.11697766,20.10639428,23.28888622,75.47320183,83.79143461,77.86640069,88.88355942,74.01002751,78.30134191,84.36733695,90.62556021,101.3925855,107.9943545,93.79878086,95.76909594,99.32936015,90.81130469,88.01235891,81.09125813,80.7317764,88.63552424,84.10338141,68.89336367
Syrian Arab Republic,SYR,21.35700472,17.5990942,20.93376015,19.42764315,16.70843343,17.04007133,17.65771722,15.75160444,17.36443626,17.11029383,17.88502737,17.7284619,18.53955377,22.54185947,24.61317231,21.87699154,19.95641189,18.56877073,15.17113851,19.55685044,18.62805158,15.98795298,14.22139255,13.54569266,12.69667535,12.58083729,11.51135726,16.00718278,17.14551458,24.75451508,28.3391968,24.40525863,26.25649167,27.86528259,33.06197775,31.03971277,31.82597846,32.42074061,30.52917098,32.31676051,35.38948308,35.37819967,38.07200765,33.47052542,40.05438515,40.38785532,39.50456752,38.64344514,,,,,,,,,,,,
Turks and Caicos Islands,TCA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad,TCD,13.38964568,13.911033,14.03038301,12.94827503,13.72762199,13.500255,13.91261553,14.36189546,14.9410124,13.20678762,16.25983696,15.91238484,14.56509829,15.72877745,18.39108071,14.40266717,16.08392819,15.3540415,16.42274122,17.77860104,16.94490674,15.10046021,6.561971466,16.4188766,18.01780725,11.9066351,13.39410442,15.44924828,15.0191433,13.78142451,13.48020825,11.95163306,11.09074639,13.32344611,16.105602,21.92901755,17.54350925,18.54383608,18.49162606,18.31812077,16.89009643,14.66578754,12.6899406,24.63296691,51.00885806,47.97727419,47.58444122,44.50349386,42.69450541,35.13835288,36.8456059,38.87725693,38.46805422,33.56559167,34.16136289,30.00176089,26.29503676,33.87296248,36.19068245,36.74225344
East Asia & Pacific (IDA & IBRD countries),TEA,7.300630861,6.845926429,6.496994381,6.823463856,6.929388213,6.273121551,6.780878517,6.225868241,6.33780219,5.987461603,6.011838265,6.223980817,6.706864863,8.199825373,9.877230868,8.768513989,8.805525516,8.747451871,8.759095658,10.32300799,11.1451706,11.96809097,14.1719975,13.36241356,13.59215835,12.41566143,12.57774697,16.2470256,18.10524356,16.71240929,18.43736388,19.42316699,20.52735648,21.15214753,23.13631644,23.03682379,23.04073807,25.23448116,27.44304874,26.08180605,28.78261175,27.74004176,28.81545299,32.1305865,35.96692651,38.3089421,39.84661374,38.98320122,36.52528948,29.10857052,31.35195153,31.01526932,29.7942107,28.9189945,28.13592351,26.12190971,24.51762941,25.01641343,24.61345779,23.43898522
Europe & Central Asia (IDA & IBRD countries),TEC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.36704071,18.79916703,16.35040601,46.12642598,31.59543438,28.35019134,27.7005237,26.54018918,26.84540868,28.31778907,33.74743738,35.87631926,33.74652329,32.79346616,33.31970806,33.9526596,33.5847695,33.50539811,32.02458678,33.18400348,30.2622375,31.57990361,33.05287986,32.95583821,31.90729242,33.11632259,33.70070567,32.81969282,34.15711543,37.46053706,36.76220588
Togo,TGO,31.13120299,39.2443931,35.04534179,25.41751761,35.0724427,31.98192597,38.88588442,37.92333234,42.01219349,45.89161117,49.6356482,46.820423,39.28012781,33.11777633,66.00913266,43.40771853,47.30472125,41.46905289,63.97849416,50.00190008,51.06205646,46.23327133,50.14814776,45.47635388,51.24282927,48.40875729,43.98475744,41.36920658,43.6585288,39.66847468,33.47388988,33.44277751,26.9345382,24.38386236,30.54855885,32.43691281,33.28203792,28.97501226,29.68634233,28.87468935,28.21746529,28.95672421,30.27275438,32.80289298,33.28827468,35.55806609,35.3707038,34.20578524,34.30799536,35.55195776,37.83837141,43.63564728,45.205361,46.47602396,39.71627313,35.84635669,35.17690237,33.11494611,31.31661694,29.63951621
Thailand,THA,16.1446432,17.33547566,15.68676283,15.13425622,17.35483085,16.85509512,17.61438131,18.1616647,16.93876797,16.06169615,15.02035283,15.98891781,18.18930055,18.60288186,21.58918291,18.36300781,20.23520889,19.95836395,19.8857021,22.5711224,24.11144779,23.84738164,22.91790665,20.11120637,21.90138308,23.2136294,25.6017967,28.89401099,33.01196847,34.92152805,34.13192824,35.96430952,36.97247567,36.81728956,38.24211391,41.53234507,39.0184202,48.23705871,57.93730284,56.43854286,64.84025074,63.25068976,60.6457526,61.52255163,65.97185734,68.4027169,68.67534203,68.87227517,71.41641811,64.43861249,66.48617316,70.85490938,68.95123563,67.17114107,68.39415067,67.63677393,67.06050569,66.68192937,64.86888451,59.74074216
Tajikistan,TJK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.55486097,38.06138614,65.58309456,76.60580415,87.41798533,48.8637472,66.09665428,86.75211283,68.14104064,62.80923177,63.93077666,58.74531805,54.24194488,58.1562259,45.85923589,34.01479641,24.47099886,14.93902562,16.44768565,17.27727988,11.08814366,9.17009119,10.48984996,12.93523571,15.72120475,,
Turkmenistan,TKM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.98305085,67.125,84.69560878,84.95527523,83.97292945,74.58064516,39.01890189,29.72490175,35.67688856,55.23645415,41.49216475,35.41114058,32.60668294,29.69384991,30.68697161,35.116185,36.77777778,57.37416616,47.08302234,45.90441565,59.79715537,58.83274462,49.8393204,46.78017478,35.67546429,22.1440417,22.46839734,22.6661947,
Latin America & the Caribbean (IDA & IBRD countries),TLA,11.12472302,10.91220899,9.470750924,11.78252224,10.1905281,10.83124913,10.3266936,9.829453005,9.87223494,10.23090131,10.29295289,9.832461972,10.43056981,11.68552999,13.10661611,11.79294557,12.0384922,12.4084092,11.841993,12.74396365,13.33258616,12.72723751,12.71460967,15.1451682,15.87628859,15.53551439,14.0513438,14.56798254,16.06039472,16.413475,16.38905706,15.01724757,15.23417966,14.22896297,14.58043648,16.09100893,16.89229262,16.228644,15.53483369,17.01701415,18.1892858,17.92381282,20.75998141,22.04662011,23.90041162,24.05987461,23.15996833,22.35448969,22.33615691,19.19428128,20.65474476,21.67878391,21.29344504,20.43648276,19.48334008,20.25725788,20.67542808,20.85744171,22.70207918,22.52058407
Timor-Leste,TLS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.61435791,8.970729762,7.804335278,6.86659392,7.475042437,7.136535445,9.229247239,9.9969323,9.346847796,9.166926382,8.565324818,6.331614144,7.201955846,5.585308204,4.572478014,3.03812602,3.126755624,2.371914398,2.740390769,
Middle East & North Africa (IDA & IBRD countries),TMN,20.7447259,21.04401594,16.23784393,17.90767804,18.59866546,17.75180718,18.40330462,18.33449134,17.51683617,18.21962672,20.43012068,22.45703918,22.00580729,28.53588959,39.86112028,34.38104022,32.77218807,30.45534517,26.55807049,30.98412821,27.53487577,23.6378007,23.1392183,20.82527677,19.21073866,17.48880585,11.5939277,15.00913233,15.60341223,17.90066027,20.24645524,20.55628068,19.56092127,22.86695179,23.60717221,22.06914773,21.65072389,27.24578165,24.98002161,28.01760837,31.48142732,29.08667318,32.74079331,34.84478531,35.47182019,38.64203492,38.98892067,38.1772267,38.72068208,30.92160082,32.35200864,32.79011635,32.32834061,31.89329941,28.39551081,24.64336812,23.54028882,28.07793151,,
Tonga,TON,,,,,,,,,,,,,,,,41.32990226,26.9358146,33.86602743,28.78942658,26.07816492,30.06221538,25.37525617,27.58812282,18.6577658,26.60802338,30.12860764,25.71235334,30.92672137,22.73655875,25.10329884,33.87017859,22.90329732,23.64196662,19.8940888,17.38154896,17.48874394,20.35008595,21.13908184,19.88050625,15.63357705,14.44388503,13.03831086,18.25897208,19.3596076,19.67718966,17.81744907,14.4660635,12.15362259,15.72572633,13.37492465,12.41293672,15.91181935,17.01204097,20.35296903,16.81599751,17.02143955,27.03766161,23.61972868,22.29790712,
South Asia (IDA & IBRD),TSA,5.708693605,5.476973027,5.421830096,5.587214142,5.066028273,4.714774169,5.284627226,5.087017201,5.108861253,4.732264159,5.023762818,4.808353631,4.981138715,5.945522192,6.211486909,6.680863332,7.587835693,7.476475321,7.348014565,7.844815325,7.575296758,7.392019887,7.07720827,7.117262503,7.276300549,6.419548443,6.466677533,6.983372561,7.383141545,8.233663176,8.430364829,9.812335607,10.29501374,11.14066883,11.19293765,12.16249947,11.70464476,11.98997895,12.33361177,12.55558032,13.62439179,13.39933371,14.66160673,15.26675129,17.54491837,19.07709564,20.50305979,20.09454276,22.59712874,19.43915131,21.02529006,23.0678269,22.86566423,23.61407536,21.55237442,18.73010477,17.99454672,17.52078288,18.47804629,17.65053525
